Co,Ti,Mo,Ni,W,Al,Si,V,Cu,P,Fe,Sn,N,Nb,C,Mn,S,Cr,roughness,heat-treatment/temperature-1,heat-treatment/time-1,heat-treatment/temperature-2,heat-treatment/time-2,heat-treatment/temperature-3,heat-treatment/time-3,heat-treatment/temperature-4,heat-treatment/time-4,heat-treatment/temperature-5,heat-treatment/time-5,heat-treatment/temperature-6,heat-treatment/time-6,heat-treatment/temperature-7,heat-treatment/time-7,info/testing-area,info/temperature,info/scan-rate,info/initial-potential,result/pitting-breakdown-potential,info/initial-temperature,info/polarized-potential,info/heating-rate,result/critical-pitting-temperature,info/current-density,result/maximum-activation-current-density,result/maximum-reactivation-current-density,result/current-reactivation-ratio,solute-1,solution/weight-concentration-1,solution/mol-concentration-1,solute-2,solution/weight-concentration-2,solution/mol-concentration-2,solute-3,solution/weight-concentration-3,solution/mol-concentration-3,NaCl-weight,NaCl-mol,H2SO4-weight,H2SO4-mol,HCL-weight,HCL-mol,Oxalic acid-weight,Oxalic acid-mol,过硫酸铵-weight,过硫酸铵-mol,NaBr-weight,NaBr-mol,FeCl3-weight,FeCl3-mol,硼酸-weight,硼酸-mol,NaBr+NaCl-weight,NaBr+NaCl-mol,Na2SO4-weight,Na2SO4-mol,OH--weight,OH-mol,硼酸盐-weight,硼酸盐-mol,KSCN-weight,KSCN-mol,SnCl2-weight,SnCl2-mol,氢氧化钠-weight,氢氧化钠-mol,ferric sulphate-weight,ferric sulphate-mol,immersion-test//solid-content,immersion-test//cycles,cycle-number-1,weight-after-test-1,corrosion-rate-1,cycle-number-2,weight-after-test-2,corrosion-rate-2,cycle-number-3,weight-after-test-3,corrosion-rate-3,cycle-number-4,weight-after-test-4,corrosion-rate-4,cycle-number-5,weight-after-test-5,corrosion-rate-5,cycle-number-6,weight-after-test-6,corrosion-rate-6,PREN
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,10,900,10,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,30,900,30,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,60,900,60,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,180,900,180,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,360,900,360,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,10,900,10,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,30,900,30,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,60,900,60,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,180,900,180,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,360,900,360,,,,,,,,,,,1,25,,,,,,,,1,,,,5,10,,0,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,0,,,,,,,,,,,,,1,,,,,3,0.7,1,45.2,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,0,900,0,,,,,,,,,,,1,,,,,3,0.7,1,35.5,,,,,6,,2,0,,,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,0,900,0,,,,,,,,,,,1,,,,,3,0.7,1,29.2,,,,,6,,3,0,,,0,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,5,900,5,,,,,,,,,,,1,,,,,3,0.7,1,47.7,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,10,900,10,,,,,,,,,,,1,,,,,3,0.7,1,40.5,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,30,900,30,,,,,,,,,,,1,,,,,3,0.7,1,40.7,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,60,900,60,,,,,,,,,,,1,,,,,3,0.7,1,38.5,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,90,900,90,,,,,,,,,,,1,,,,,3,0.7,1,44.7,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,120,900,120,,,,,,,,,,,1,,,,,3,0.7,1,50.8,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,180,900,180,,,,,,,,,,,1,,,,,3,0.7,1,49.7,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,360,900,360,,,,,,,,,,,1,,,,,3,0.7,1,44.5,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,0,900,0,,,,,,,,,,,1,,,,,3,0.7,1,74.2,,,,,9,,0.5,0,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,5,,,,,,,,,,,,,1,,,,,3,0.7,1,69,,,,,9,,0.5,0,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,10,900,10,,,,,,,,,,,1,,,,,3,0.7,1,64.7,,,,,9,,0.5,0,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,30,900,30,,,,,,,,,,,1,,,,,3,0.7,1,65.7,,,,,9,,0.5,0,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,60,900,60,,,,,,,,,,,1,,,,,3,0.7,1,59.8,,,,,9,,0.5,0,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,90,900,90,,,,,,,,,,,1,,,,,3,0.7,1,58.2,,,,,9,,0.5,0,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,120,900,120,,,,,,,,,,,1,,,,,3,0.7,1,56,,,,,9,,0.5,0,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,180,900,180,,,,,,,,,,,1,,,,,3,0.7,1,50.8,,,,,9,,0.5,0,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,360,900,360,,,,,,,,,,,1,,,,,3,0.7,1,50.2,,,,,9,,0.5,0,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.2,23.87,,,0.28,,0.36,,,,0.2,,0.02,0.44,0.0002,20.31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.97
,,6.2,23.87,,,0.28,,0.36,,,,0.2,,0.02,0.44,0.0002,20.31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.53
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,5,,,,,,,,,,,,,1,,,,,3,0.7,1,47.7,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,5,900,5,,,,,,,,,,,1,,,,,3,0.7,1,47.7,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,5,900,5,,,,,,,,,,,1,,,,,3,0.7,1,47.7,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,5,900,5,,,,,,,,,,,1,,,,,3,0.7,1,47.7,,,,,6,,1,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,3,900,0,900,0,,,,,,,,,,,1,,,,,3,0.7,1,74.2,,,,,9,,0.5,0,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.47,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1080,30,,,,,,,,,,,,,0.5,40,0.0001667,0.05,,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.47,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1080,30,,,,,,,,,,,,,0.5,60,0.0001667,0.05,0.74,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.47,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1080,30,,,,,,,,,,,,,0.5,30,0.0001667,0.05,,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.47,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1080,30,,,,,,,,,,,,,0.5,70,0.0001667,0.05,0.34,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.77,0.18,,,0.38,,,0.024,,,,0.15,0.008,0.29,0.001,17.77,3,,,,,,,,,,,,,,,0.5,,,,,0,0.7,6,30,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,5.46,,,0.47,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,3,1080,30,1080,30,,,,,,,,,,,0.5,,,,,0,0.7,6,59,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.36,23.91,,,0.34,,,,,,0.055,,0.014,1.4,0.001,19.84,3,,,,,,,,,,,,,,,0.5,,,,,0,0.7,6,63,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,11.52,,,0.33,,0.33,0.029,,,0.078,,0.021,1.3,,17.97,3,,,,,,,,,,,,,,,0.5,,,,,0,0.7,6,40,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.41,6.26,,,0.12,,0.1,0.026,,,,,0.014,0.76,0.001,25.8,3,1150,30,,,,,,,,,,,,,0.5,,,,,0,0.7,6,87,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8.05,,,0.4,,0,0.031,,,0.05,,0.05,0.9,0.001,18.1,3,,,,,,,,,,,,,,,0.5,50,0.0001667,-0.05,0.4,,,,,,,,,12,,0.02,1,,0.5,0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,8.05,,,0.4,,0,0.031,,,0.05,,0.05,,0.001,,3,,,,,,,,,,,,,,,0.5,50,0.0001667,-0.05,0.4,,,,,,,,,1,,0.5,12,,0.02,0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,8.05,,,0.4,,0,0.031,,,0.05,,0.05,,0.001,,3,,,,,,,,,,,,,,,0.5,50,0.0001667,-0.05,0.862,,,,,,,,,1,,0.005,12,,0.02,0,,,,0.005,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,8.05,,,0.4,,0,0.031,,,0.05,,0.05,,0.001,,3,,,,,,,,,,,,,,,0.5,50,0.0001667,-0.05,0.75,,,,,,,,,1,,0.01,12,,0.02,0,,,,0.01,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,8.05,,,0.4,,0,0.031,,,0.05,,0.05,,0.001,,3,,,,,,,,,,,,,,,0.5,50,0.0001667,-0.05,0.7,,,,,,,,,1,,0.05,12,,0.02,0,,,,0.05,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,8.05,,,0.4,,0,0.031,,,0.05,,0.05,,0.001,,3,,,,,,,,,,,,,,,0.5,50,0.0001667,-0.05,0.56,,,,,,,,,1,,0.1,12,,0.02,0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,8.05,,,0.4,,0,0.031,,,0.05,,0.05,,0.001,,3,,,,,,,,,,,,,,,0.5,50,0.0001667,-0.05,,,,,,,,,,1,,0,12,,0.02,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,2,800,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.26306
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,2,800,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.26306
,,0.42,4.8,,,0.38,,0.3,0.025,,,0.12,,0.016,1.49,0.001,23.23,3,1350,2,800,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.046
,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,3,700,6,700,6,,,,,,,,,,,1,30,0.000166,,,,,,,,0.054,0.018,33.31,2,,0.5,13,,0.01,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,3,700,8,700,8,,,,,,,,,,,1,30,0.000166,,,,,,,,0.063,0.022,35.01,2,,0.5,13,,0.01,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,3,700,5,700,5,,,,,,,,,,,1,30,0.000166,,,,,,,,0.066,0.008,12.23,2,,0.5,13,,0.01,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,4,,,0.45,,,0.04,,,0.14,,0.018,1.48,0.004,22.9,3,1030,60,,,,,,,,,,,,,0.01,40,0.001,-0.6,0.4,,,,,,,,,1,4,,0,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,3,700,10,700,10,,,,,,,,,,,1,30,0.000166,,,,,,,,0.06,0.023,36.68,2,,0.5,13,,0.01,0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,,,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,1050,60,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,1050,60,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,1050,60,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,1050,60,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,1050,60,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,1050,60,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,1050,60,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,1050,60,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,1050,60,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,1050,60,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.3,1.53,,,0.28,,0.29,0.019,,,0.21,,0.02,5.4,0.001,21.08,3,1050,60,1050,60,,,,,,,,,,,1,21,0.001,-0.9,,,,,,,,,,8,,0.2,15,,2,0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,0.39,4.86,,,0.37,,0.23,0.029,,,0.131,,0.018,1.5,0.001,23.51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9
,,2.55,4.91,,,0.3,,0.23,0.03,,,0.16,,0.017,1.81,,22.16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1
,,3.43,6.74,,,0.55,,0.13,0.029,,,0.27,,0.022,0.69,0.002,25.15,3,1030,120,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.43,6.74,,,0.55,,0.13,0.029,,,0.27,,0.022,0.69,0.002,25.15,3,1030,120,1050,120,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.02,6.14,,,0.48,,,0.016,,,0.05,,,,0.005,16.5,3,700,5,,,,,,,,,,,,,1,30,0.000167,,,,,,,,0.04908,0.01208,24.61,2,,0.5,13,0.01,,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.007,4.37,24.26,,,0.33,,1.41,0.023,,,0.054,,0.011,1.62,0.001,20.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6
