,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,抗拉强度,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
1038,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,B6,8.0,25.0,1.0,847.0,19.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:700℃ 6h 空冷;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1039,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,B6,9.0,25.0,2.0,762.0,20.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:720℃ 10h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1040,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,B6,9.0,25.0,2.0,759.0,21.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:720℃ 10h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1041,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,B6,9.0,25.0,1.0,764.0,22.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:720℃ 10h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1042,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,B6,10.0,25.0,1.0,784.0,23.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:710℃ 10h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1043,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,B6,10.0,25.0,1.0,779.0,24.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:710℃ 10h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1044,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,B6,11.0,25.0,1.0,921.0,25.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃ 10h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1045,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,B6,11.0,25.0,1.0,823.0,26.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃ 10h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1046,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,B7,1.0,25.0,1.0,918.0,27.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃ 6h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1047,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,B7,1.0,25.0,2.0,840.0,28.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃ 6h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1048,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB4338-84,B7,1.0,570.0,1.0,597.0,29.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃ 6h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1049,20Cr1Mo1VTiB,哈尔滨汽轮机厂,"缺口,R0.75",_,纵向,GB4338-84,B7,1.0,570.0,1.0,833.0,30.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃ 6h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1050,20Cr1Mo1VTiB,哈尔滨汽轮机厂,光滑,_,纵向,GB4338-84,B7,1.0,570.0,1.0,642.0,31.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃ 6h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1051,20Cr1Mo1VTiB,哈尔滨汽轮机厂,"缺口,R0.75",_,纵向,GB4338-84,B7,1.0,570.0,1.0,869.0,32.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:680℃ 6h;淬火:1050℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,哈尔滨汽轮机厂,贝氏体,0
1052,20Cr2Ni4A,北京农机院,光滑,Φ10,纵向,GB228-87,73-2310C,1.0,25.0,4.0,1483.0,1.0,北京农机院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.0,0.04,3.48,1.425,0.012,0.014,0.43,0.25,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:回火 200℃ 空冷;热处理1:淬火 880℃ 油冷+780℃ 油冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,北京农机院,回火马氏体,0
1053,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,5.0,25.0,0.0,721.0,1.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃  30~36 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1054,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,5.0,25.0,0.0,784.0,2.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃  30~36 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1055,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,5.0,25.0,0.0,711.0,3.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃  30~36 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1056,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,4.0,25.0,0.0,706.0,4.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:700℃  2hr (炉冷),,,,,,,,
1057,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,3.0,25.0,0.0,685.0,5.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:650℃  2hr  (炉冷),NaN,0,0,NaN,NaN,上钢三厂,铁素体+ 碳化物,0
1058,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,6.0,25.0,0.0,719.0,6.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃     60 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1059,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,7.0,25.0,0.0,666.0,7.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃     90 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1060,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,8.0,25.0,0.0,627.0,8.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃    120 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1061,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,3.0,25.0,0.0,536.0,9.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:650℃  2hr  (炉冷),NaN,0,0,NaN,NaN,上钢三厂,铁素体+ 碳化物,0
1062,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,3.0,25.0,0.0,695.0,10.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:650℃  2hr  (炉冷),NaN,0,0,NaN,NaN,上钢三厂,铁素体+ 碳化物,0
1063,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,3.0,25.0,0.0,531.0,11.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:650℃  2hr  (炉冷),NaN,0,0,NaN,NaN,上钢三厂,铁素体+ 碳化物,0
1064,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,3.0,25.0,0.0,543.0,12.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:650℃  2hr  (炉冷),NaN,0,0,NaN,NaN,上钢三厂,铁素体+ 碳化物,0
1065,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,5.0,25.0,0.0,686.0,13.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃  30~36 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1066,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,5.0,25.0,0.0,696.0,14.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃  30~36 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1067,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,5.0,25.0,0.0,745.0,15.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃  30~36 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1068,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,5.0,25.0,0.0,676.0,16.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃  30~36 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1069,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,5.0,25.0,0.0,676.0,17.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃  30~36 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1070,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,5.0,25.0,0.0,627.0,18.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:760℃  30~36 分 (空冷;淬火:NaN;正火:920℃;退火:NaN,,,,,,,,
1071,20Cr5Cu,上钢三厂,光滑,_,纵向,,100894,9.0,25.0,5.0,751.0,19.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.19,5.0,0.018,0.028,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:780℃ ,随炉冷至 500℃ ,打开炉门;热处理1:炉温 850℃±10℃, 板温 760℃~;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
1072,20CrMnMo,洛阳拖拉机所,光滑,Φ5,纵向,GB228-76,8812120,1.0,25.0,3.0,968.0,1.0,洛阳拖拉机所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.0,0.23,0.08,1.16,0.02,0.021,0.97,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:860℃ 碳氮共渗 油冷,190℃ 回火 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,洛阳拖拉机所,回火马氏体,0
1073,20CrMnSi,郑州所,光滑,_,纵向,GB228-77,2011,1.0,25.0,5.0,788.0,1.0,郑州所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.007,0.016,0.94,1.15,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:580℃ 30-40' 油冷;淬火:880℃ 30-45' 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,洛阳轴承所,回火索氏体+ 针状铁素体,0
1074,20CrMnTi,第一汽车厂,光滑,Φ10,纵向,GB228-76,20651,2.0,25.0,3.0,1121.0,1.0,第一汽车厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.01,0.011,1.0,0.3,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:200℃ 60分 空冷;淬火:870℃ 40分 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,1.00(mm),第一汽车厂,马氏体,0
1075,20CrMnTi,第一汽车厂,光滑,Φ10,纵向,GB228-76,206511,2.0,25.0,3.0,1207.0,2.0,第一汽车厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.01,0.011,1.0,0.3,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:200℃ 60分 空冷;淬火:870℃ 40分 油冷;正火:NaN;退火:NaN,,,,,,,,
